Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
28108817,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2000,43.8 [41.6-46.3],43.78815,41.58736,46.2925,,2022-02-09T16:32:31Z,2000,01-01-00,31-12-00
28108818,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2001,38.7 [37.0-40.8],38.74801,36.98339,40.80672,,2022-02-09T16:32:31Z,2001,01-01-01,31-12-01
28108819,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2002,34.8 [33.3-36.5],34.82254,33.25588,36.46041,,2022-02-09T16:32:31Z,2002,01-01-02,31-12-02
28108820,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2003,32.3 [31.0-33.7],32.27753,30.96712,33.72588,,2022-02-09T16:32:31Z,2003,01-01-03,31-12-03
28108821,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2004,30.0 [28.9-31.2],30.00286,28.86689,31.20565,,2022-02-09T16:32:31Z,2004,01-01-04,31-12-04
28108822,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2005,28.6 [27.6-29.7],28.56689,27.59523,29.66811,,2022-02-09T16:32:31Z,2005,01-01-05,31-12-05
28108823,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2006,27.7 [26.8-28.7],27.71068,26.76814,28.71606,,2022-02-09T16:32:31Z,2006,01-01-06,31-12-06
28108824,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2007,26.9 [26.0-27.9],26.89277,26.03903,27.92945,,2022-02-09T16:32:31Z,2007,01-01-07,31-12-07
28108825,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2008,26.3 [25.5-27.3],26.34246,25.45451,27.2896,,2022-02-09T16:32:31Z,2008,01-01-08,31-12-08
28108826,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2009,25.9 [24.9-26.8],25.85795,24.93856,26.77735,,2022-02-09T16:32:31Z,2009,01-01-09,31-12-09
28108827,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2010,26.2 [25.3-27.2],26.21014,25.26212,27.15817,,2022-02-09T16:32:31Z,2010,01-01-10,31-12-10
28108828,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2011,26.0 [25.1-26.9],25.97203,25.05219,26.94598,,2022-02-09T16:32:31Z,2011,01-01-11,31-12-11
28108829,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2012,25.6 [24.7-26.6],25.56404,24.67166,26.5614,,2022-02-09T16:32:31Z,2012,01-01-12,31-12-12
28108830,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2013,25.1 [24.2-26.1],25.10557,24.23986,26.07312,,2022-02-09T16:32:31Z,2013,01-01-13,31-12-13
28108831,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2014,24.9 [24.1-25.9],24.90073,24.06082,25.88885,,2022-02-09T16:32:31Z,2014,01-01-14,31-12-14
28108832,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2015,24.6 [23.7-25.6],24.64211,23.73122,25.64889,,2022-02-09T16:32:31Z,2015,01-01-15,31-12-15
28108833,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2016,24.3 [23.4-25.3],24.33538,23.40478,25.31252,,2022-02-09T16:32:31Z,2016,01-01-16,31-12-16
28108834,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2017,24.3 [23.4-25.4],24.30101,23.35245,25.38507,,2022-02-09T16:32:31Z,2017,01-01-17,31-12-17
28108835,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2018,24.6 [23.6-25.8],24.56041,23.55168,25.78843,,2022-02-09T16:32:31Z,2018,01-01-18,31-12-18
28108836,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2019,24.2 [23.1-25.5],24.23653,23.12906,25.51438,,2022-02-09T16:32:31Z,2019,01-01-19,31-12-19
28108837,MALARIA_EST_MORTALITY,COUNTRY,GMB,YEAR,2020,25.4 [23.4-28.3],25.4483,23.37934,28.34486,,2022-02-09T16:32:31Z,2020,01-01-20,31-12-20
28108838,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2000,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2000,01-01-00,31-12-00
28108839,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2001,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2001,01-01-01,31-12-01
28108840,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2002,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2002,01-01-02,31-12-02
28108841,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2003,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2003,01-01-03,31-12-03
28108842,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2004,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2004,01-01-04,31-12-04
28108843,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2005,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2005,01-01-05,31-12-05
28108844,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2006,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2006,01-01-06,31-12-06
28108845,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2007,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2007,01-01-07,31-12-07
28108846,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2008,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2008,01-01-08,31-12-08
28108847,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2009,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2009,01-01-09,31-12-09
28108848,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2010,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2010,01-01-10,31-12-10
28108849,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2011,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2011,01-01-11,31-12-11
28108850,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2012,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2012,01-01-12,31-12-12
28108851,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2013,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2013,01-01-13,31-12-13
28108852,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2014,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2014,01-01-14,31-12-14
28108853,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2015,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2015,01-01-15,31-12-15
28108854,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2016,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2016,01-01-16,31-12-16
28108855,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2017,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2017,01-01-17,31-12-17
28108856,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2018,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2018,01-01-18,31-12-18
28108857,MALARIA_EST_MORTALITY,COUNTRY,GEO,YEAR,2019,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:31Z,2019,01-01-19,31-12-19
28108858,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2000,100.6 [96.6-104.5],100.56616,96.63439,104.5498,,2022-02-09T16:32:31Z,2000,01-01-00,31-12-00
28108859,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2001,93.3 [89.7-97.0],93.30904,89.72042,96.96345,,2022-02-09T16:32:31Z,2001,01-01-01,31-12-01
28108860,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2002,83.7 [80.5-86.9],83.65448,80.52799,86.89456,,2022-02-09T16:32:31Z,2002,01-01-02,31-12-02
28108861,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2003,76.7 [73.9-79.6],76.66874,73.88324,79.6181,,2022-02-09T16:32:31Z,2003,01-01-03,31-12-03
28108862,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2004,71.0 [68.5-73.6],71.00774,68.47393,73.64027,,2022-02-09T16:32:31Z,2004,01-01-04,31-12-04
28108863,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2005,67.4 [65.0-69.8],67.35383,65.00678,69.83381,,2022-02-09T16:32:31Z,2005,01-01-05,31-12-05
28108864,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2006,66.7 [64.4-69.2],66.69182,64.36375,69.18533,,2022-02-09T16:32:31Z,2006,01-01-06,31-12-06
28108865,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2007,62.8 [60.7-65.2],62.82021,60.67337,65.16737,,2022-02-09T16:32:31Z,2007,01-01-07,31-12-07
28108866,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2008,62.6 [60.5-65.0],62.63413,60.45271,65.03611,,2022-02-09T16:32:31Z,2008,01-01-08,31-12-08
28108867,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2009,65.0 [62.6-67.6],65.0409,62.56272,67.63503,,2022-02-09T16:32:31Z,2009,01-01-09,31-12-09
28108868,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2010,63.8 [61.3-66.4],63.80245,61.30039,66.44171,,2022-02-09T16:32:31Z,2010,01-01-10,31-12-10
28108869,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2011,66.3 [63.5-69.3],66.33524,63.52285,69.28558,,2022-02-09T16:32:31Z,2011,01-01-11,31-12-11
28108870,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2012,62.6 [59.9-65.6],62.63162,59.91971,65.57048,,2022-02-09T16:32:31Z,2012,01-01-12,31-12-12
28108871,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2013,58.4 [55.9-61.2],58.40428,55.87493,61.17425,,2022-02-09T16:32:31Z,2013,01-01-13,31-12-13
28108872,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2014,51.8 [49.5-54.3],51.82468,49.54732,54.25632,,2022-02-09T16:32:31Z,2014,01-01-14,31-12-14
28108873,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2015,45.9 [43.9-48.1],45.89359,43.89354,48.05164,,2022-02-09T16:32:31Z,2015,01-01-15,31-12-15
28108874,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2016,40.8 [39.0-42.6],40.75564,39.03876,42.63753,,2022-02-09T16:32:31Z,2016,01-01-16,31-12-16
28108875,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2017,39.1 [37.3-41.1],39.0571,37.30925,41.05906,,2022-02-09T16:32:31Z,2017,01-01-17,31-12-17
28108876,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2018,39.6 [37.5-42.1],39.61419,37.52128,42.0968,,2022-02-09T16:32:31Z,2018,01-01-18,31-12-18
28108877,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2019,39.0 [36.7-41.8],39.04614,36.74486,41.79124,,2022-02-09T16:32:31Z,2019,01-01-19,31-12-19
28108878,MALARIA_EST_MORTALITY,COUNTRY,GHA,YEAR,2020,38.9 [36.0-42.8],38.88914,36.0056,42.77363,,2022-02-09T16:32:31Z,2020,01-01-20,31-12-20
28108879,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2000,0.3 [0.1-0.5],0.30698,0.1137,0.51163,,2022-02-09T16:32:31Z,2000,01-01-00,31-12-00
28108880,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2001,0.2 [0.1-0.3],0.19995,0.07776,0.33325,,2022-02-09T16:32:31Z,2001,01-01-01,31-12-01
28108881,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2002,0.2 [0.1-0.4],0.217,0.07595,0.35805,,2022-02-09T16:32:31Z,2002,01-01-02,31-12-02
28108882,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2003,0.2 [0.1-0.3],0.16955,0.06358,0.28611,,2022-02-09T16:32:31Z,2003,01-01-03,31-12-03
28108883,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2004,0.1 [0.1-0.2],0.14492,0.05176,0.24843,,2022-02-09T16:32:31Z,2004,01-01-04,31-12-04
28108884,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2005,0.2 [0.1-0.3],0.19218,0.0708,0.32368,,2022-02-09T16:32:32Z,2005,01-01-05,31-12-05
28108885,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2006,0.1 [0.1-0.2],0.14831,0.05933,0.24719,,2022-02-09T16:32:32Z,2006,01-01-06,31-12-06
28108886,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2007,0.1 [0.0-0.1],0.05801,0.01934,0.10636,,2022-02-09T16:32:32Z,2007,01-01-07,31-12-07
28108887,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2008,0.0 [0.0-0.0],0.02837,0.00946,0.04729,,2022-02-09T16:32:32Z,2008,01-01-08,31-12-08
28108888,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2009,0.0 [0.0-0.0],0.02776,0.00925,0.04626,,2022-02-09T16:32:32Z,2009,01-01-09,31-12-09
28108889,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2010,0.0 [0.0-0.1],0.02716,0.00905,0.05432,,2022-02-09T16:32:32Z,2010,01-01-10,31-12-10
28108890,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2011,0.0 [0.0-0.0],0.01772,0.00886,0.04431,,2022-02-09T16:32:32Z,2011,01-01-11,31-12-11
28108891,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2012,0.0 [0.0-0.0],0.01735,0,0.02602,,2022-02-09T16:32:32Z,2012,01-01-12,31-12-12
28108892,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2013,0.0 [0.0-0.0],0.01699,0,0.03397,,2022-02-09T16:32:32Z,2013,01-01-13,31-12-13
28108893,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2014,0.0 [0.0-0.0],0.01664,0,0.02496,,2022-02-09T16:32:32Z,2014,01-01-14,31-12-14
28108894,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2015,0.0 [0.0-0.0],0.0163,0,0.0326,,2022-02-09T16:32:32Z,2015,01-01-15,31-12-15
28108895,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2016,0.0 [0.0-0.0],0.01598,0,0.02396,,2022-02-09T16:32:32Z,2016,01-01-16,31-12-16
28108896,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2017,0.0 [0.0-0.0],0.00783,0,0.02349,,2022-02-09T16:32:32Z,2017,01-01-17,31-12-17
28108897,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2018,0.0 [0.0-0.0],0.00768,0,0.01536,,2022-02-09T16:32:32Z,2018,01-01-18,31-12-18
28108898,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2019,0.0 [0.0-0.0],0,0,0.00753,,2022-02-09T16:32:32Z,2019,01-01-19,31-12-19
28108899,MALARIA_EST_MORTALITY,COUNTRY,GTM,YEAR,2020,0.0 [0.0-0.0],0,0,0,,2022-02-09T16:32:32Z,2020,01-01-20,31-12-20
28108900,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2000,199.0 [187.3-211.3],198.96284,187.28912,211.26756,,2022-02-09T16:32:32Z,2000,01-01-00,31-12-00
28108901,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2001,189.1 [177.8-201.2],189.1273,177.82885,201.15047,,2022-02-09T16:32:32Z,2001,01-01-01,31-12-01
28108902,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2002,168.4 [158.3-179.1],168.41219,158.32609,179.10421,,2022-02-09T16:32:32Z,2002,01-01-02,31-12-02
28108903,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2003,146.7 [137.9-156.2],146.73664,137.87092,156.20757,,2022-02-09T16:32:32Z,2003,01-01-03,31-12-03
28108904,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2004,123.1 [115.5-131.0],123.07118,115.47516,131.03692,,2022-02-09T16:32:32Z,2004,01-01-04,31-12-04
28108905,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2005,108.6 [101.9-115.7],108.62185,101.89268,115.71356,,2022-02-09T16:32:32Z,2005,01-01-05,31-12-05
28108906,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2006,103.9 [97.4-110.7],103.91708,97.38466,110.72885,,2022-02-09T16:32:32Z,2006,01-01-06,31-12-06
28108907,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2007,104.3 [97.6-111.3],104.3374,97.62392,111.32405,,2022-02-09T16:32:32Z,2007,01-01-07,31-12-07
28108908,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2008,110.5 [103.3-118.3],110.49621,103.27765,118.33085,,2022-02-09T16:32:32Z,2008,01-01-08,31-12-08
28108909,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2009,123.9 [115.6-133.2],123.94036,115.61077,133.24341,,2022-02-09T16:32:32Z,2009,01-01-09,31-12-09
28108910,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2010,130.4 [121.3-140.7],130.35499,121.32846,140.68646,,2022-02-09T16:32:32Z,2010,01-01-10,31-12-10
28108911,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2011,132.8 [123.2-144.0],132.82524,123.20954,144.04356,,2022-02-09T16:32:32Z,2011,01-01-11,31-12-11
28108912,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2012,128.6 [118.8-140.0],128.64212,118.84118,139.97329,,2022-02-09T16:32:32Z,2012,01-01-12,31-12-12
28108913,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2013,114.8 [105.7-125.5],114.7912,105.72101,125.50468,,2022-02-09T16:32:32Z,2013,01-01-13,31-12-13
28108914,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2014,103.7 [95.0-114.1],103.72192,95.01416,114.14276,,2022-02-09T16:32:32Z,2014,01-01-14,31-12-14
28108915,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2015,91.8 [83.5-101.6],91.7767,83.46654,101.58242,,2022-02-09T16:32:32Z,2015,01-01-15,31-12-15
28108916,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2016,82.7 [74.7-92.1],82.66861,74.72888,92.06509,,2022-02-09T16:32:32Z,2016,01-01-16,31-12-16
28108917,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2017,76.6 [68.7-86.1],76.58577,68.69682,86.1072,,2022-02-09T16:32:32Z,2017,01-01-17,31-12-17
28108918,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2018,68.2 [60.9-77.3],68.22781,60.91366,77.33828,,2022-02-09T16:32:32Z,2018,01-01-18,31-12-18
28108919,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2019,67.2 [59.3-77.1],67.22915,59.3051,77.14204,,2022-02-09T16:32:32Z,2019,01-01-19,31-12-19
28108920,MALARIA_EST_MORTALITY,COUNTRY,GIN,YEAR,2020,77.8 [59.1-96.7],77.78239,59.08112,96.65881,,2022-02-09T16:32:32Z,2020,01-01-20,31-12-20
28108921,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2000,189.2 [174.1-206.7],189.2109,174.14395,206.69189,,2022-02-09T16:32:32Z,2000,01-01-00,31-12-00
28108922,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2001,139.9 [129.2-152.4],139.92283,129.24729,152.3912,,2022-02-09T16:32:32Z,2001,01-01-01,31-12-01
28108923,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2002,103.4 [95.9-112.1],103.3916,95.8983,112.08063,,2022-02-09T16:32:32Z,2002,01-01-02,31-12-02
28108924,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2003,78.2 [73.0-84.3],78.15806,73.01505,84.31408,,2022-02-09T16:32:32Z,2003,01-01-03,31-12-03
28108925,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2004,62.1 [58.5-66.6],62.12447,58.47009,66.61632,,2022-02-09T16:32:32Z,2004,01-01-04,31-12-04
28108926,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2005,55.2 [52.1-58.9],55.17012,52.12163,58.88778,,2022-02-09T16:32:32Z,2005,01-01-05,31-12-05
28108927,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2006,52.0 [49.1-55.5],51.97513,49.07149,55.45949,,2022-02-09T16:32:32Z,2006,01-01-06,31-12-06
28108928,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2007,50.4 [47.5-54.0],50.44118,47.53656,53.9834,,2022-02-09T16:32:32Z,2007,01-01-07,31-12-07
28108929,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2008,50.8 [47.5-54.7],50.79699,47.47964,54.73635,,2022-02-09T16:32:32Z,2008,01-01-08,31-12-08
28108930,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2009,52.2 [48.3-56.9],52.15915,48.31797,56.94377,,2022-02-09T16:32:32Z,2009,01-01-09,31-12-09
28108931,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2010,52.9 [48.5-58.5],52.93566,48.5353,58.45253,,2022-02-09T16:32:32Z,2010,01-01-10,31-12-10
28108932,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2011,52.0 [47.1-57.8],51.95151,47.08905,57.83764,,2022-02-09T16:32:32Z,2011,01-01-11,31-12-11
28108933,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2012,49.7 [44.7-55.6],49.65791,44.73573,55.57698,,2022-02-09T16:32:32Z,2012,01-01-12,31-12-12
28108934,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2013,47.5 [42.5-53.6],47.50467,42.46905,53.63235,,2022-02-09T16:32:32Z,2013,01-01-13,31-12-13
28108935,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2014,45.6 [40.6-51.8],45.6148,40.59245,51.81889,,2022-02-09T16:32:32Z,2014,01-01-14,31-12-14
28108936,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2015,44.2 [39.1-50.4],44.20889,39.14329,50.36821,,2022-02-09T16:32:32Z,2015,01-01-15,31-12-15
28108937,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2016,44.6 [39.1-51.8],44.60193,39.10383,51.78312,,2022-02-09T16:32:32Z,2016,01-01-16,31-12-16
28108938,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2017,44.5 [38.7-52.2],44.52598,38.67306,52.23872,,2022-02-09T16:32:32Z,2017,01-01-17,31-12-17
28108939,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2018,46.6 [39.7-56.0],46.57729,39.69473,55.96744,,2022-02-09T16:32:32Z,2018,01-01-18,31-12-18
28108940,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2019,45.5 [38.7-55.4],45.4991,38.67944,55.39021,,2022-02-09T16:32:32Z,2019,01-01-19,31-12-19
28108941,MALARIA_EST_MORTALITY,COUNTRY,GNB,YEAR,2020,51.9 [39.1-79.6],51.88013,39.07524,79.57325,,2022-02-09T16:32:32Z,2020,01-01-20,31-12-20
28108942,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2000,6.7 [0.4-11.5],6.69597,0.40176,11.51707,,2022-02-09T16:32:32Z,2000,01-01-00,31-12-00
28108943,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2001,7.0 [0.5-12.2],6.97794,0.53676,12.21139,,2022-02-09T16:32:32Z,2001,01-01-01,31-12-01
28108944,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2002,5.6 [0.4-9.9],5.63918,0.4028,9.9357,,2022-02-09T16:32:32Z,2002,01-01-02,31-12-02
28108945,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2003,7.1 [0.5-12.3],7.11274,0.53681,12.34664,,2022-02-09T16:32:32Z,2003,01-01-03,31-12-03
28108946,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2004,6.8 [0.7-11.9],6.83887,0.67048,11.9345,,2022-02-09T16:32:32Z,2004,01-01-04,31-12-04
28108947,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2005,9.2 [0.9-16.1],9.2474,0.93814,16.08243,,2022-02-09T16:32:32Z,2005,01-01-05,31-12-05
28108948,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2006,5.0 [0.4-8.4],4.95756,0.40196,8.44125,,2022-02-09T16:32:32Z,2006,01-01-06,31-12-06
28108949,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2007,2.5 [0.1-4.3],2.54529,0.13396,4.2868,,2022-02-09T16:32:32Z,2007,01-01-07,31-12-07
28108950,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2008,3.1 [0.1-5.2],3.07975,0.1339,5.22218,,2022-02-09T16:32:32Z,2008,01-01-08,31-12-08
28108951,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2009,3.7 [0.1-6.4],3.74473,0.13374,6.41953,,2022-02-09T16:32:32Z,2009,01-01-09,31-12-09
28108952,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2010,6.8 [0.4-12.0],6.80517,0.4003,12.00913,,2022-02-09T16:32:32Z,2010,01-01-10,31-12-10
28108953,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2011,9.6 [0.5-16.9],9.5741,0.53189,16.88765,,2022-02-09T16:32:32Z,2011,01-01-11,31-12-11
28108954,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2012,10.1 [0.7-17.6],10.06105,0.66191,17.60685,,2022-02-09T16:32:32Z,2012,01-01-12,31-12-12
28108955,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2013,11.9 [0.9-22.8],11.85332,0.92192,22.78801,,2022-02-09T16:32:32Z,2013,01-01-13,31-12-13
28108956,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2014,3.5 [0.3-6.9],3.53694,0.262,6.94289,,2022-02-09T16:32:32Z,2014,01-01-14,31-12-14
28108957,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2015,2.9 [0.3-5.3],2.8667,0.26061,5.34249,,2022-02-09T16:32:32Z,2015,01-01-15,31-12-15
28108958,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2016,3.1 [0.1-6.0],3.11138,0.12964,5.96347,,2022-02-09T16:32:32Z,2016,01-01-16,31-12-16
28108959,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2017,4.3 [0.4-8.1],4.25687,0.38699,8.12675,,2022-02-09T16:32:32Z,2017,01-01-17,31-12-17
28108960,MALARIA_EST_MORTALITY,COUNTRY,GUY,YEAR,2018,4.9 [0.5-9.5],4.878,0.51347,9.49927,,2022-02-09T16:32:32Z,2018,01-01-18,31-12-18
